School Code,School Name,Address,Pincode,Block Code,District Code
61505,"JANTA HIGH SCHOOL BAJITPUR, DARBHANGA",,,1181,61
61506,"CHOUDHARY KALI PRASAD H/S HABIBHOUAR BENIPUR, DARBHANGA",,,1181,61
61507,"BIHARI DAS KABIR H/S JAMALPUR, DARBHANGA",,,1181,61
61508,"SAMTA HIGH SCHOOL GAUSAGHAT, DARBHANGA",,,1181,61
61509,"JALLEY HIGH SCHOOL JALLEY, DARBHANGA",,,1181,61
61510,"ADARSH H/S MORO GODHWAR, DARBHANGA",,,1181,61
61511,"ADARSH HIGH SCHOOL MADHUPUR, DARBHANGA",,,1181,61
61512,"HIGH SCHOOL JHAJHARA, DARBHANGA",,,1181,61
61513,"JANTA H/S GANAURA SONADIH, DARBHANGA",,,1181,61
61514,"HIGH SCHOOL UJAN, DARBHANGA",,,1181,61
61515,"MITHILA HIGH SCHOOL MAKHNAHI, DARBHANGA",,,1181,61
61516,"PASCHIMI KAMLA BALAN TATBANDH H/S BATH, DARBHANGA",,,1181,61
61517,"HIGH SCHOOL SINUARA, DARBHANGA",,,1181,61
61518,"HUKUMDEO NARAYAN YADAV H/S SONKI, DARBHANGA",,,1181,61
61519,"MUSLIM GIRL'S H/S IMAMBARI LAHERIASARAI, DARBHANGA",,,1181,61
61520,"HIGH SCHOOL PUTAI, DARBHANGA",,,1181,61
61521,"RAM JANKI HIGH SCHOOL ADHARPUR, DARBHANGA",,,1181,61
61701,"SRI DRAWESHWAR NATH COLLEGE DEOKULDHAM, DARBHANGA",,,1181,61
62001,S N S D N G HIGH SCHOOL MADHUBANI,,,1080,62
62002,G M S S HIGH SCHOOL MADHUBANI,,,1080,62
62003,SHIV GANGA GIRLS HIGH SCHOOL MADHUBANI,,,1080,62
62004,"GOVT AMB RESIDENTIAL HIGH SCHOOL RAMNAGAR, MADHUBANI",,,1080,62
62005,"AMARNATH HIGH SCHOOL SHANKARPUR, MADHUBANI",,,1080,62
62006,"RAMESHWAR HIGH SCHOOL RAJNAGAR, MADHUBANI",,,1080,62
62007,"M G S HIGH SCHOOL KHAJAULI, MADHUBANI",,,1080,62
62008,"B S J GIRLS HIGH SCHOOL KHAJAULI, MADHUBANI",,,1080,62
62009,"M Y N HIGH SCHOOL SHAMBHUAR, MADHUBANI",,,1080,62
62010,"HIGH SCHOOL RAHIKA, MADHUBANI",,,1080,62
62011,"S B L Y HIGH SCHOOL EKDARA, MADHUBANI",,,1080,62
62012,"LAKSHMISHWAR ACADEMY SARISAB, MADHUBANI",,,1080,62
62013,"J B N S HIGH SCHOOL MADNESHWARSTHAN, MADHUBANI",,,1080,62
62014,"J N HIGH SCHOOL BABUBARHI, MADHUBANI",,,1080,62
62015,"MANMOHAN HIGH SCHOOL RAMPATTI, MADHUBANI",,,1080,62
62016,"SAMAJ HIGH SCHOOL GHONGHOUR, MADHUBANI",,,1080,62
62017,"HIGH SCHOOL KOILAKH, MADHUBANI",,,1080,62
62018,"GOVT AMB RES HIGH SCHOOL BALIRAJPUR, MADHUBANI",,,1080,62
62019,"T N HIGH SCHOOL KALUAHI, MADHUBANI",,,1080,62
62020,"JANTA HIGH SCHOOL BELHWAR, MADHUBANI",,,1080,62
62021,"R P D J HIGH SCHOOL JITWARPUR, MADHUBANI",,,1080,62
62022,"V S B HIGH SCHOOL BELAHI, MADHUBANI",,,1080,62
62023,"TEK NATH H S KAPILESHWAR STHAN, MADHUBANI",,,1080,62
62024,"L S HIGH SCHOOL BHALNI KAPARIYA, MADHUBANI",,,1080,62
62025,"V S M HIGH SCHOOL NARAR, MADHUBANI",,,1080,62
62026,"RAJDEO JANTA HIGH SCHOOL NAVNAGAR, MADHUBANI",,,1080,62
62028,"ANUPLAL PRO GIRLS HIGH SCHOOL BRAHMOTTRA, MADHUBANI",,,1080,62
62029,"S B J M PRO GIRLS HIGH SCHOOL BHUPATTI, MADHUBANI",,,1080,62
62030,GOVT AMB RES GIRLS HIGH SCHOOL MADHUBANI,,,1080,62
62031,"NAGENDRA JHA GIRLS HIGH SCHOOL BALAT, MADHUBANI",,,1080,62
62032,"L N G R S PRO GIRLS HIGH SCHOOL RAJNAGAR, MADHUBANI",,,1080,62
62033,"M P T HIGH SCHOOL JHANJHARPUR, MADHUBANI",,,1080,62
62034,"KEJARIWAL HIGH SCHOOL JHANJHARPUR, MADHUBANI",,,1080,62
62035,"P L K HIGH SCHOOL JHANJHARPUR, MADHUBANI",,,1080,62
62036,"S K HIGH SCHOOL PANDAUL, MADHUBANI",,,1080,62
62037,"V G HIGH SCHOOL BHITH BHAGWANPUR, MADHUBANI",,,1080,62
62038,"JAWAHAR HIGH SCHOOL MADHEPUR, MADHUBANI",,,1080,62
62039,"CHANDESHWAR HIGH SCHOOL HARARI, MADHUBANI",,,1080,62
62040,"SONELAL MAHTO HIGH SCHOOL JORLA, MADHUBANI",,,1080,62
62041,"B D A HIGH SCHOOL NANAUR, MADHUBANI",,,1080,62
62042,"S K HIGH SCHOOL KALIKAPUR, MADHUBANI",,,1080,62
62043,"M R G HIGH SCHOOL ANDHARATHARHI, MADHUBANI",,,1080,62
62044,"ANANT HIGH SCHOOL KAITHAHI, MADHUBANI",,,1080,62
62045,"G C S H S JAYANTIGRAM SANTNAGAR, MADHUBANI",,,1080,62
62046,"ANOOP HIGH SCHOOL BHATSIMARI, MADHUBANI",,,1080,62
62047,"S N HIGH SCHOOL NARPATINAGAR, MADHUBANI",,,1080,62
62048,"GOPAL NARAYAN HIGH SCHOOL KOTHIA, MADHUBANI",,,1080,62
62049,"DAYARAM HIGH SCHOOL BHEJA, MADHUBANI",,,1080,62
62050,"K S HIGH SCHOOL RAMAULI, MADHUBANI",,,1080,62
62051,"M S R C D HIGH SCHOOL CHANOURAGANJ, MADHUBANI",,,1080,62
62052,"DHARAWATI HIGH SCHOOL LAKHNAUR, MADHUBANI",,,1080,62
62053,"D N P HIGH SCHOOL BHARAM, MADHUBANI",,,1080,62
62054,"B J HIGH SCHOOL DALDAL KHAJURI, MADHUBANI",,,1080,62
62055,"G S J HIGH SCHOOL TIRHUTA, MADHUBANI",,,1080,62
62056,"B Y J H S PAHARAJ ASTHAN KHAIRA, MADHUBANI",,,1080,62
62057,"J H D HIGH SCHOOL GOURGAMA, MADHUBANI",,,1080,62
62058,"SHISHUPAL HIGH SCHOOL EKAMMA, MADHUBANI",,,1080,62
62059,"MUKTESHWAR JANTA HIGH SCHOOL DEOHAR, MADHUBANI",,,1080,62
62060,"J D S HIGH SCHOOL BARIARBA, MADHUBANI",,,1080,62
62061,"PROJECT GIRLS HIGH SCHOOL LAKHNOUR, MADHUBANI",,,1080,62
62062,"B S P S K P PRO GIRLS HIGH SCHOOL MANSAPUR, MADHUBANI",,,1080,62
62063,"PROJECT GIRLS H S ANDHRA THARHI, MADHUBANI",,,1080,62
62064,"SRI LILADHAR HIGH SCHOOL BENIPATTI, MADHUBANI",,,1080,62
62065,"S L M L HIGH SCHOOL GANDHI NAGAR SIMARI, MADHUBANI",,,1080,62
62066,"HIGH SCHOOL KHIRHAR, MADHUBANI",,,1080,62
62067,"HIGH SCHOOL UTTARA, MADHUBANI",,,1080,62
62068,"J S C S H S PARSAUNI MURLIYACHAK, MADHUBANI",,,1080,62
62069,"SRI JAGDISH HIGH SCHOOL DHAKAJARI, MADHUBANI",,,1080,62
62070,"SARYUG ANANT HIGH SCHOOL JAFRA, MADHUBANI",,,1080,62
62071,"PALTU LORIK HIGH SCHOOL TISIYAHI, MADHUBANI",,,1080,62
62072,"N M HIGH SCHOOL GANGAUR, MADHUBANI",,,1080,62
62073,"HIGH SCHOOL SONAI, MADHUBANI",,,1080,62
62074,"HIGH SCHOOL NAHAS KHANGRAITHA, MADHUBANI",,,1080,62
62075,"B J J HIGH SCHOOL ARER, MADHUBANI",,,1080,62
62076,"V HIGH SCHOOL BISFI, MADHUBANI",,,1080,62
62077,"M S C HIGH SCHOOL LOHA, MADHUBANI",,,1080,62
62078,"SARVODAY HIGH SCHOOL BAINGRA, MADHUBANI",,,1080,62
62079,"S J HIGH SCHOOL BANESHWARSTHAN, MADHUBANI",,,1080,62
62080,"HIGH SCHOOL EKTARA, MADHUBANI",,,1080,62
62081,"S M HIGH SCHOOL BASAITH, MADHUBANI",,,1080,62
62082,"SARVODAY HIGH SCHOOL SHAHPUR, MADHUBANI",,,1080,62
62083,"DIN DAYAL HIGH SCHOOL UMGAON, MADHUBANI",,,1080,62
62084,"S L J HIGH SCHOOL MADHWAPUR, MADHUBANI",,,1080,62
62085,"PROJECT GIRLS HIGH SCHOOL UMGAON, MADHUBANI",,,1080,62
62086,"PROJECT KASTURBA GIRLS H S MADHWAPUR, MADHUBANI",,,1080,62
62087,"PROJECT GIRLS HIGH SCHOOL BENIPATTI, MADHUBANI",,,1080,62
62088,"DR R M L HIGH SCHOOL LOMA, MADHUBANI",,,1080,62
62089,"HIGH SCHOOL JAYNAGAR, MADHUBANI",,,1080,62
62090,"J R GIRLS HIGH SCHOOL JAYNAGAR, MADHUBANI",,,1080,62
62091,"KABIR HIGH SCHOOL SELRA, MADHUBANI",,,1080,62
62092,"P R HIGH SCHOOL KORAHIA, MADHUBANI",,,1080,62
62093,"I S HIGH SCHOOL BASOPATTI, MADHUBANI",,,1080,62
62094,"K S HIGH SCHOOL CHACHARAHA, MADHUBANI",,,1080,62
62095,"KESHAV HIGH SCHOOL VIRATPUR, MADHUBANI",,,1080,62
62096,"B K S HIGH SCHOOL JATULIYA, MADHUBANI",,,1080,62
62097,"HIGH SCHOOL LAUTHWA, MADHUBANI",,,1080,62
62098,"J C K L HIGH SCHOOL KHAJEDIH, MADHUBANI",,,1080,62
62099,"J U S R S P HIGH SCHOOL PADMA, MADHUBANI",,,1080,62
62100,"M S R N G J HIGH SCHOOL GARHA, MADHUBANI",,,1080,62
62101,"HIGH SCHOOL MAHATHA LADANIA, MADHUBANI",,,1080,62
62102,"R S S J HIGH SCHOOL CHHAURAHI DALOKHAR, MADHUBANI",,,1080,62
62103,"M R R P HIGH SCHOOL BHATCHAURA, MADHUBANI",,,1080,62
62104,"J K JHA PROJECT GIRLS HIGH SCHOOL KHAJEDIH, MADHUBANI",,,1080,62
62105,"T R B PROJECT GIRLS HIGH SCHOOL MAHINATHPUR, MADHUBANI",,,1080,62
62106,"S T S Y HIGH SCHOOL MANMOHAN, MADHUBANI",,,1080,62
62107,"J J R P Y H S KHAIRATOL, MADHUBANI",,,1080,62
62108,"S K Y HIGH SCHOOL BARAHI PHULPARAS, MADHUBANI",,,1080,62
62109,"H G J HIGH SCHOOL LALMANIA, MADHUBANI",,,1080,62
62110,"R T J S HIGH SCHOOL JHITAKI BANGAMA, MADHUBANI",,,1080,62
62111,"L N J HIGH SCHOOL LAUKAHA, MADHUBANI",,,1080,62
62112,"HIGH SCHOOL KHUTAUNA, MADHUBANI",,,1080,62
62113,"P N M H/S CHATURBHUJ PIPRAHI, MADHUBANI",,,1080,62
62114,"ISHWARI BHAGAT HIGH SCHOOL GOTHPARSAHI, MADHUBANI",,,1080,62
62115,"HIGH SCHOOL MARAIYA BALUA, MADHUBANI",,,1080,62
62116,"SURYA PRASAD HIGH SCHOOL LAUKAHI, MADHUBANI",,,1080,62
62117,"G R J HIGH SCHOOL BOLHAR, MADHUBANI",,,1080,62
62118,"SARBJANIK HIGH SCHOOL BARUAR, MADHUBANI",,,1080,62
62119,"SHREE SAGAR SARBJANIK H/S NARAHIA, MADHUBANI",,,1080,62
62120,"JANTA HIGH SCHOOL BELHA, MADHUBANI",,,1080,62
62121,"N R S HIGH SCHOOL SARAUTI, MADHUBANI",,,1080,62
62122,"LALDAS HIGH SCHOOL KHAROWA, MADHUBANI",,,1080,62
62123,"KISAN HIGH SCHOOL BATHNAHA, MADHUBANI",,,1080,62
62124,"K S R S Y HIGH SCHOOL KRISHNAPURI, MADHUBANI",,,1080,62
62125,"HIGH SCHOOL HULASPATTI, MADHUBANI",,,1080,62
62126,"JANKI JANTA HIGH SCHOOL BELMOHAN, MADHUBANI",,,1080,62
62127,"BHOLA HIGH SCHOOL DEORH, MADHUBANI",,,1080,62
62129,"ABJ PROJECT GIRLS HIGH SCHOOL GHOGHARDIHA, MADHUBANI",,,1080,62
62131,"B D S HIGH SCHOOL SISWAR KALAPATTI, MADHUBANI",,,1080,62
62132,"D L HIGH SCHOOL PIPRAUN, MADHUBANI",,,1080,62
62301,"RAJKIYA UTKRAMIT M S LOHANA, JHANJHARPUR, MADHUBANI",,,1080,62
62302,"GOVT UTKRAMIT M S SILANATH BARAHI JAINAGAR, MADHUBANI",,,1080,62
62303,"GOVT UTKRAMIT M S KALUAHI LADANIYA LAUKAHI, MADHUBANI",,,1080,62
62304,"GOVT UTKRAMIT M S SHAHPUR SRIPUR HATI PANDAUL, MADHUBANI",,,1080,62
62305,"GOVT UTKRAMIT M S GANGADAWAR ANDHRATHARHI, MADHUBANI",,,1080,62
62306,"M K UTKRAMIT GOVT M S MANGARAUNI RAJNAGAR, MADHUBANI",,,1080,62
62307,"GOVT U M S BARHARA MISHRAULIYA BABU BARHI, MADHUBANI",,,1080,62
62308,"GOVT UTKRAMIT M S BELAUCHA LAKHNAUR, MADHUBANI",,,1080,62
62309,"GOVT UTKRAMIT M S GANGULI BANIPATTI, MADHUBANI",,,1080,62
62310,"GOVT UTKRAMIT M S KALIKAPUR KALUAHI, MADHUBANI",,,1080,62
62311,"GOVT UTKRAMIT M S KEWALPATTI PATWARA RAJNAGAR, MADHUBANI",,,1080,62
62312,"GOVT UTKRAMIT M S MALIN BELHA KARMAGH KHUTUNA, MADHUBANI",,,1080,62
62313,"GOVT UTKRAMIT MADHYAMIK SCHOOL SINGHASO BISFI, MADHUBANI",,,1080,62
62314,"UTKRAMIT M S DHANIYAPATTI RAJAULI JAYNAGAR, MADHUBANI",,,1080,62
62315,"NAVUTTKRAMIT M S RUDAPUR, MADHUBANI",,,1080,62
62316,"NAVUTTKRAMIT M S BHAIRAGHAI, MADHUBANI",,,1080,62
62317,"NAVUTTKRAMIT M S EKHATHA, MADHUBANI",,,1080,62
62318,"UTTKRAMIT M S PRASAD, MADHUBANI",,,1080,62
62319,"UTKRAMIT MADHYAMIK SCHOOL KURSO, MADHUBANI",,,1080,62
62320,"UPS UTKRAMIT MADHYAMIK SCHOOL BAS0PATTI, MADHUBANI",,,1080,62
62321,"UTKRAMIT MADHYAMIK SCHOOL MAJHAURA, MADHUBANI",,,1080,62
62322,"UTKRAMIT MADHYAMIK SCHOOL AMHI, MADHUBANI",,,1080,62
62323,"UTKRAMIT MADHYAMIK SCHOOL SUJATPUR, MADHUBANI",,,1080,62
62324,"UTKRAMIT MADHYAMIK SCHOOL TRIMUHAN, MADHUBANI",,,1080,62
62325,"UTKRAMIT MADHYAMIK SCHOOL BASUKI, MADHUBANI",,,1080,62
62326,"UTKRAMIT MADHYAMIK SCHOOL GODHAUL, MADHUBANI",,,1080,62
62327,"UTKRAMIT MADHYAMIK SCHOOL GOBRAURA, MADHUBANI",,,1080,62
62328,"UTKRAMIT MADHYAMIK SCHOOL NAGWAS, MADHUBANI",,,1080,62
62329,"UTKRAMIT MADHYAMIK SCHOOL DEEP, LAKHNAUR, MADHUBANI",,,1080,62
62331,"UTKRAMIT MADHYAMIK SCHOOL BAKUA, MADHEPUR, MADHUBANI",,,1080,62
62332,"UTKRAMIT MADHYAMIK SCHOOL RAHI, EAST RAJNAGAR, MADHUBANI",,,1080,62
62333,"UTKRAMIT MADHYAMIK SCHOOL MARAR, RAHIKA, MADHUBANI",,,1080,62
62334,"UTKRAMIT M S SUGAOUNA POKHAR SC, RAJNAGAR, MADHUBANI",,,1080,62
62335,"UTKRAMIT MADHYAMIK SCHOOL DWALAKH, MADHEPUR, MADHUBANI",,,1080,62
62336,"UTKRAMIT MADHYAMIK SCHOOL EKHARI, LADNIA, MADHUBANI",,,1080,62
62337,"UTKRAMIT MADHYAMIK SCHOOL BHARPHORI, LAUKAHI, MADHUBANI",,,1080,62
62338,"UTKRAMIT MADHYAMIK SCHOOL KAOUAHA, BASOPATTI, MADHUBANI",,,1080,62
62339,"UTKRAMIT MADHYAMIK SCHOOL CHIKNA, GHOGHARDIHA, MADHUBANI",,,1080,62
62340,"JIBACHH UTKRAMIT M S SIMRA, JHANJHARPUR, MADHUBANI",,,1080,62
62341,"UTKRAMIT MADHYAMIK SCHOOL KUSMAR, KHAJAULI, MADHUBANI",,,1080,62
62342,"UP GRADED SECONDARY SCHOOL BHAGWATIPUR, MADHUBANI",,,1080,62
62343,"UTKRAMIT M S KASMA MARAR, KHAJAULI, MADHUBANI",,,1080,62
62344,"UTKRAMIT MADHYAMIK SCHOOL SIMARI, RAJNAGAR, MADHUBANI",,,1080,62
62345,"UTKRAMIT MADHYAMIK SCHOOL TENGRAHA, MADHEPUR, MADHUBANI",,,1080,62
62346,"UTKRAMIT M S POKHARAUNI, MADHAWAPUR, MADHUBANI",,,1080,62
62347,"UTKRAMIT M S MADANPATTI, ANDHARATHADHI, MADHUBANI",,,1080,62
62348,"UTKRAMIT MADHYAMIK SCHOOL AMOUJA, FULPARAS, MADHUBANI",,,1080,62
62349,"UTKRAMIT MADHYAMIK SCHOOL BARHARA, RAJNAGAR, MADHUBANI",,,1080,62
62350,"UTKRAMIT M S SIRKHARIA, JHANJHARPUR, MADHUBANI",,,1080,62
62352,"UTKRAMIT M S CHANDAN KASERA, BASOPATTI, MADHUBANI",,,1080,62
62353,"UTKRAMIT MADHYAMIK SCHOOL BHAOUR, PANDAUL, MADHUBANI",,,1080,62
62354,"UTKRAMIT M S GAOUSNAGAR, BASOPATTI, MADHUBANI",,,1080,62
62355,"UTKRAMIT MADHYAMIK SCHOOL NAHARI, KHUTAUNA, MADHUBANI",,,1080,62
62356,"UTKRAMIT MADHYAMIK SCHOOL BIHARI, MADHAWAPUR, MADHUBANI",,,1080,62
62358,"UTKRAMIT MADHYAMIK SCHOOL RAMPUR, HARLAKHI, MADHUBANI",,,1080,62
62359,"UTKRAMIT M S KEOTNA, GHOGHARDIHA, MADHUBANI",,,1080,62
62360,"UTKRAMIT M S NARENDRAPUR, LAUKAHI, MADHUBANI",,,1080,62
62361,"UTKRAMIT M S MAHATHOUR, BASOPATTI, MADHUBANI",,,1080,62
62362,"UTKRAMIT M S GHOARBANKI, BASOPATTI, MADHUBANI",,,1080,62
62363,"UTKRAMIT M S ANDHARWAN, KHUTAUNA, MADHUBANI",,,1080,62
62364,"UTKRAMIT M S MAHATHOUR KHURD, FULPARAS, MADHUBANI",,,1080,62
62365,"UTKRAMIT MADHYAMIK SCHOOL AURA, MADHWAPUR, MADHUBANI",,,1080,62
62366,"UTKRAMIT MADHYAMIK SCHOOL KARIAOUTA, LAUKAHI, MADHUBANI",,,1080,62
62367,"UTKRAMIT MADHYAMIK SCHOOL PARWALPUR, MADHEPUR, MADHUBANI",,,1080,62
62368,"UTKRAMIT MADHYAMIK SCHOOL NAVHATHA, PANDAUL, MADHUBANI",,,1080,62
62369,"UTKRAMIT M S JAHARMOHARA, RAJNAGAR, MADHUBANI",,,1080,62
62370,"UTKRAMIT MADHYAMIK SCHOOL SIKTIYAHI, KHUTAUNA, MADHUBANI",,,1080,62
62371,"UTKRAMIT MADHYAMIK SCHOOL KUWARDH, JAYNAGAR, MADHUBANI",,,1080,62
62372,"UTKRAMIT MADHYAMIK SCHOOL KERWA, MADHAWAPUR, MADHUBANI",,,1080,62
62374,"UTKRAMIT MADHYAMIK SCHOOL IJARA, RAHIKA, MADHUBANI",,,1080,62
62375,"UTKRAMIT HIGH SCH JARAIL, BENIPATTI, MADHUBANI",,,1080,62
62376,"UTKRAMIT MADHYAMIK SCHOOL KUMARKHAT, LADANIA, MADHUBANI",,,1080,62
62377,"UTKRAMIT MADHYAMIK SCHOOL KULHARIA, BABUBARHI, MADHUBANI",,,1080,62
62378,"UTKRAMIT MADHYAMIK SCHOOL NARHI, LAUKAHI, MADHUBANI",,,1080,62
62379,"UTKRAMIT MADHYAMIK SCHOOL RAGHOPUR, RAJNAGAR, MADHUBANI",,,1080,62
62380,"NEW UPGRADE HIGH SCH SIDHAP PARSAHI LADANIA, MADHUBANI",,,1080,62
62381,"UTKRAMIT MADHYAMIK SCHOOL RASIDPUR, KHAJAULI, MADHUBANI",,,1080,62
62382,"UTKRAMIT M S BELHI KACHNARWA, LAUKAHI, MADHUBANI",,,1080,62
62383,"UTKRAMIT MADHYAMIK SCHOOL NIMA, RAHIKA, MADHUBANI",,,1080,62
62384,"UTKRAMIT M S VIKRAMSHER, BABUBARHI, MADHUBANI",,,1080,62
62385,"UTKRAMIT MADHYAMIK SCHOOL KURIWAN, LAUKAHI, MADHUBANI",,,1080,62
62386,"UTKRAMIT MADHYAMIK SCHOOL THRUARI,, MADHUBANI",,,1080,62
62387,"UTKRAMIT M S BASUARA, GHOGHARDIHA, MADHUBANI",,,1080,62
62388,"UTKRAMIT M S INRAWA PURAW, KHAJAULI, MADHUBANI",,,1080,62
62389,"UTKRAMIT M S SIJAULIA GOATH, FULPARAS, MADHUBANI",,,1080,62
62390,"UTKRAMIT M S BALANSHERPURV, BABUBARHI, MADHUBANI",,,1080,62
62391,"UTKRAMIT MADHYAMIK SCHOOL BHAWANIPUR, PANDAUL, MADHUBANI",,,1080,62
62392,"RAMESH CHANDRA MISHRA UTKRAMIT HIGH SCHOOL, KHOJPUR, BABUBARHI, MADHUBANI",,,1080,62
62393,"UTKRAMIT HIGH SCHOOL, SHIBAUL, BISFI, MADHUBANI",,,1080,62
62394,"UTKRAMIT HIGH SCHOOL, MALMAL, KALUAHI, MADHUBANI",,,1080,62
62395,"UTKRAMIT HIGH SCHOOL, BHACHCHHITOLE RAMPUR, RAHIKA, MADHUBANI",,,1080,62
62396,"NAV UTKRAMIT HIGH SCHOOL, PHULKAHI, PHULPARASH, MADHUBANI",,,1080,62
62397,"UPGRADED H/S DAHILA, BENIPATTI, MADHUBANI",,,1080,62
62398,"U M S, BHAIRWA, VISFI, MADHUBANI",,,1080,62
62399,"UTTKARMIT HIGH SCHOOL BASWARIYA, NOORCHAK,BISFI ,MADHUBANI",,,1080,62
62400,"U M S, MALNGIYA, RAHIKA, MADHUBANI",,,1080,62
62401,"U M S PARIHARPUR, RAJNAGAR, MADHUBANI",,,1080,62
62402,"U M S BHARIYA VISHANPUR, RAJNAGAR, MADHUBANI",,,1080,62
62403,UTKARMIT +2HIGH SCHOOL PATHRAHI KHUTAUNA DIST -MADHUBANI ,,,1080,62
62404,"UTKRAMIT UCHCH VIDYALAY KAUAHA, HARLAKHI",,,1080,62
62501,"JANTA GIRL'S HIGH SCHOOL TORIYAHI, MADHUBANI",,,1080,62
62502,"JANTA HIGH SCHOOL,BELHI, MADHUBANI",,,1080,62
62503,"L.N.K.S HIGH SCHOOL,KAMEPATTI, MADHUBANI",,,1080,62
62504,"SARVJANIK HIGH SCHOOL,JHANJHPATTI,DOMAN, MADHUBANI",,,1080,62
62505,"SARASWATI SHAKUNTALA BALIKA H/S SARUATI, MADHUBANI",,,1080,62
62506,"JANTA GIRL'S HIGH SCHOOL NAZIRPUR, MADHUBANI",,,1080,62
62507,"A L K SHIBATRI GIRL'S H/S GANDHI NAGAR SIMARI, MADHUBANI",,,1080,62
62508,"SIYARAM RAMPHAL AMAR H/S SUNDAR PHOCKCHAHA, MADHUBANI",,,1080,62
62509,"ADARSH MUNSIF BHOLA HIGH SCHOOL DEODHA, MADHUBANI",,,1080,62
62510,"M P S JANTA GIRL'S H/S , TIRHUTA, MADHUBANI",,,1080,62
62511,"GIRWAL JANTA HIGH SCHOOL PATHALGADHA, MADHUBANI",,,1080,62
62512,"PANDIT SUBANSH LAL HIGH SCHOOL,SANKORTHU, MADHUBANI",,,1080,62
62513,"BISHESHWAR SINGH H/S,BARHGORIYA NAHAR, MADHUBANI",,,1080,62
62514,"SADHU SHARAN LAL BIHARI HIGH SCHOOL BASUARI, MADHUBANI",,,1080,62
62701,R D M P H/S THARUAHI JALSAIN MADHUBANI,,,1080,62
63001,"S K HIGH SCHOOL JITWARPUR, SAMASTIPUR",,,1284,63
63002,"HIGH SCHOOL BIRSINGHPUR, SAMASTIPUR",,,1284,63
63003,"HIGH SCHOOL DHARAMPUR, SAMASTIPUR",,,1284,63
63004,"J HIGH SCHOOL BAZITPUR KARNAIL, SAMASTIPUR",,,1284,63
63005,MILLAT ACADEMY SAMASTIPUR,,,1284,63
63006,"PROJECT GIRL'S H S KALYANPUR CHOWK, SAMASTIPUR",,,1284,63
63007,MODEL INTER SCHOOL SAMASTIPUR,,,1284,63
63008,"H N HIGH SCHOOL BARHETA, SAMASTIPUR",,,1284,63
63009,"P R HIGH SCHOOL KARPOORI GRAM, SAMASTIPUR",,,1284,63
63010,"B R AF R HIGH SCHOOL MORWA, SAMASTIPUR",,,1284,63
63011,"HIGH SCHOOL GANGAPUR, SAMASTIPUR",,,1284,63
63012,"S K HIGH SCHOOL HARISHANKARI, SAMASTIPUR",,,1284,63
63013,"SARVODAY HIGH SCHOOL WAINI, SAMASTIPUR",,,1284,63
63014,HIGH SCHOOL PUSA SAMASTIPUR,,,1284,63
63015,ROKRIT GIRLS HIGH SCHOOL SAMASTIPUR,,,1284,63
63016,"KISAN HIGH SCHOOL MORSAND, SAMASTIPUR",,,1284,63
63017,"H S HARPUR SINGHIA JAGATSINGHPUR, SAMASTIPUR",,,1284,63
63018,G F RLY COLONY H S SAMASTIPUR,,,1284,63
63019,S I K S D GIRLS' H S GHOSH LANE SAMASTIPUR,,,1284,63
63020,"R HIGH SCHOOL JITWARIA, SAMASTIPUR",,,1284,63
63021,"HIGH SCHOOL BAGHI, SAMASTIPUR",,,1284,63
63022,"HIGH SCHOOL WARIS NAGAR, SAMASTIPUR",,,1284,63
63023,"HIGH SCHOOL SONGAR, SAMASTIPUR",,,1284,63
63024,"S S HIGH SCHOOL MUKTAPUR, SAMASTIPUR",,,1284,63
63025,"M F D S HIGH SCHOOL SORMAR BAGHALA, SAMASTIPUR",,,1284,63
63026,"HIGH SCHOOL KALYANPUR, SAMASTIPUR",,,1284,63
63027,"HIGH SCHOOL TISWARA SURYAPUR, SAMASTIPUR",,,1284,63
63028,"S R B HIGH SCHOOL DHRUBGAMA, SAMASTIPUR",,,1284,63
63029,K D HIGH SCHOOL MALINAGAR SAMASTIPUR,,,1284,63
63030,HIGH SCHOOL TAJPUR SAMASTIPUR,,,1284,63
63031,R P HIGH SCHOOL KUBAULIRAM SAMASTIPUR,,,1284,63
63032,"J HIGH SCHOOL AKHTIYARPUR CHANDAULI, SAMASTIPUR",,,1284,63
63033,TIRHUT ACADEMY SAMASTIPUR,,,1284,63
63034,R S B INTER SCHOOL SAMASTIPUR,,,1284,63
63035,GIRL'S HIGH SCHOOL PUSA SAMASTIPUR,,,1284,63
63036,"GRAMIN HIGH SCHOOL SINGHIA KHURD, SAMASTIPUR",,,1284,63
63037,B T HIGH SCHOOL KISHANPUR SAMASTIPUR,,,1284,63
63038,"HIGH SCHOOL HANSOPUR, SAMASTIPUR",,,1284,63
63039,"HIGH SCHOOL SIROPATTI KHATUAHA, SAMASTIPUR",,,1284,63
63040,"R HIGH SCHOOL BHORESHAHPUR, SAMASTIPUR",,,1284,63
63041,"K G GIRL'S HIGH SCHOOL WAINI, SAMASTIPUR",,,1284,63
63042,"M R R HIGH SCHOOL NARGHOGHI, SAMASTIPUR",,,1284,63
63043,"HIGH SCHOOL SARAIRANJAN, SAMASTIPUR",,,1284,63
63044,"HIGH SCHOOL RUPAULI, SAMASTIPUR",,,1284,63
63045,"HIGH SCHOOL BATHUA BUZURG, SAMASTIPUR",,,1284,63
63046,"HARSHIT H S AKHTIARPUR KHAJURI, SAMASTIPUR",,,1284,63
