District Name,School Code,School Name
SUPAUL,42403,U.H.S.MUSHARNIYA
SUPAUL,42404,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY GOPALPUR, SIRE, SUPAUL"
SUPAUL,42405,U.H.S.TITUAHA
SUPAUL,42406,BOKU.U.H.S.AMHA
SUPAUL,42407,U.H.S. PRSONI
SUPAUL,42408,U.H.S.SHAPUR
SUPAUL,42409,U.H.S.RADHANAGAR
SUPAUL,42410,U.H.S. KATAIYA
SUPAUL,42411,URDU.U.H.S.BAGHELI
SUPAUL,42412,U.H.S BABANGAWO
SUPAUL,42413,"BANWARI U.H.S THUMHA, SUPAUL"
SUPAUL,42414,U.H.S JHKHARGAD
SUPAUL,42415,U.H.S.PARSAMADHO
SUPAUL,42416,UHS BASANTPUR
SUPAUL,42417,MADWIDYALY KAMALPUR
SUPAUL,42418,UCHCH MADHYAMIK VIDYALAY LALPUR
SUPAUL,42419,UTKRAMIT AADARSH UCHCHA MADHYAMIK VIDYALAY GHOGHARARIYA MARAUNA SUPAUL
SUPAUL,42420,U H S MOGLAGHAT NANDANA
SUPAUL,42421,U.H.S MANGANJ
SUPAUL,42422,U.H.S CHATGAWN
SUPAUL,42423,U.H.S KARHARWA
SUPAUL,42424,UTKRAMIT UCHH MADHYAMIK SCHOOL BANSWARI UTTAR
SUPAUL,42425,UTKRAMIT UCHCH MADHYAMIK VIDYALAY DAPARKHA
SUPAUL,42426,U.H.S. MAHIPATTI KISHANPUR
SUPAUL,42427,UHS SCHOOL FULKAHA
SUPAUL,42428,UHS MEHASIMAR KISHANPUR SUPAUL
SUPAUL,42429,UPGRADE CHATURI UCHMADYAMIC SCHOOL MAHESHPUR PIPRA SUPAUL
SUPAUL,42430,"UTTARKARMIT HIGH SECONDARY SCHOOL DIGHIA, NIRMALI (SUPAUL)"
SUPAUL,42431,UTKRAMIT UCHCH MADHYAMIK VIDYALAY MAHUA
SUPAUL,42432,UTKRAMIT UCHCH MADHYAMIK VIDYALAY HARIPUR
SUPAUL,42433,UTKRAMIT UCHCH MADHYMIK VIDYALAY HARIYAHI NIRMALI
SUPAUL,42434,UTKRAMIT UCHCHA MADHYAMIK VIDYALAYA BHAWANIPUR UTTAR
SUPAUL,42435,UTKRAMIT UCHCHA MADHYMIC VIDYALAY TINTOLIYA
SUPAUL,42436,UCHCHA MADHYAMIK VIDYALAY SITUHAR PRATAPGANJ SUPAUL
SUPAUL,42437,UCHCHA MADHYAMIK VIDYALAYA SUKHANAGAR PRATAPGANJ SUPAUL
SUPAUL,42438,UCHCH MADHYAMIK VIDYALAYA DUMARI
SUPAUL,42439,UHS FINGLAS
SUPAUL,42440,UTKARMIT UCHCH MADHYAMIK VIDYALAY GAURIPATTI DHOLI SARAGARH SUPAUL
SUPAUL,42441,UTKRMIT UCHH MADHYAMIK SCHOOL SARAIGARH  SARAIGARH BHAPTIYAHI
SUPAUL,42442,HIGH SCHOOL AMHA SAHURIYA
SUPAUL,42443,UTKRAMIT UCHCH MADHAYAMIK VIDHYALAY CHAKDUMARIYA SUPAUL
SUPAUL,42444,"UTKRAMIT UCHH MADHYAMIK SCHOOL PIPRAHARI BALWA,SUPAUL"
SUPAUL,42445,UTKRAMIT URDU UCHCH MADHYAMIK VIDYALAYA GHURAN BALAK SUPAUL
SUPAUL,42446,UTKRAMIT DORIK UCHCH MADHYAMIK VIDYALAYA
SUPAUL,42447,UTKRAMIT UCHH MADHYAMIK SCHOOL LALCHAND PATTI TELWA
SUPAUL,42448,U.U.M.S KARNPUR
SUPAUL,42449,UTKRAMIT UCHCHA MADHYAMIK VIDYALAY CHUNNI
SUPAUL,42501,"SRI SHANKAR JHAULI H/S GHOGHARARIYA PARIKONCH, SUPAUL"
SUPAUL,42502,SUGAWATI MAHESHWARY H/S LAUKAHA SUPAUL
SUPAUL,42503,"SAKHAN YADAV HIGH SCHOOL MAHESHPUR, SUPAUL"
SUPAUL,42504,"HARI NANDAN HARIJAN AWASIYA H/S TEIBENIGANJ, SUPAUL"
SUPAUL,42505,"KOSHI HIGH SCHOOL BHIMNAGAR, SUPAUL"
SUPAUL,42506,HIGH SCHOOL KARNPUR SUPAUL
SUPAUL,42507,"JANTA HIGH SCHOOL MEHA SIMAR, SUPAUL"
SUPAUL,42702,S R Y S S SCHOOL KISHANPUR SUPAUL
MADHEPURA,43001,S N P M INTER HIGH SCHOOL MADHEPURA
MADHEPURA,43002,RAS BIHARI HIGH SCHOOL MADHEPURA
MADHEPURA,43003,T P COLLEGIATE MADHEPURA
MADHEPURA,43004,R K GIRLS HIGH SCHOOL MADHEPURA
MADHEPURA,43005,"S A HIGH SCHOOL BHANTEKTHI, MADHEPURA"
MADHEPURA,43006,"SRI DURGA HIGH SCHOOL GHAILARD, MADHEPURA"
MADHEPURA,43007,A HIGH SCHOOL SUKHASAN CHAKLA MADHEPURA
MADHEPURA,43008,"S B B HIGH SCHOOL GODHAILA, MADHEPURA"
MADHEPURA,43009,"YOGENDRA HIGH SCHOOL MURHO, MADHEPURA"
MADHEPURA,43010,"B L INTER SCHOOL MURLIGANJ, MADHEPURA"
MADHEPURA,43011,"B MURHO HIGH SCHOOL MURLIGANJ, MADHEPURA"
MADHEPURA,43012,"A P C HIGH SCHOOL MURLIGANJ, MADHEPURA"
MADHEPURA,43013,"ADARSH HIGH SCHOOL BABHANGAMA, MADHEPURA"
MADHEPURA,43014,"R S HIGH SCHOOL TAMOUT PARSA, MADHEPURA"
MADHEPURA,43015,"GOVT HIGH SCHOOL AMARI, MADHEPURA"
MADHEPURA,43016,"M D HIGH SCHOOL SINGHESHWAR, MADHEPURA"
MADHEPURA,43017,"D S SUKHASAN MANHARA, MADHEPURA"
MADHEPURA,43018,"KARI ANANTA H/S MADHAILI BAZAR, MADHEPURA"
MADHEPURA,43019,"PARASMANI HIGH SCHOOL BABHANI, MADHEPURA"
MADHEPURA,43020,"H R HIGH SCHOOL LALPUR SAROPATTI, MADHEPURA"
MADHEPURA,43021,"SIYARAM HIGH SCHOOL JAGBANI, MADHEPURA"
MADHEPURA,43022,"SRI GORELAL HIGH SCHOOL KABIYAHI, MADHEPURA"
MADHEPURA,43023,"M H HIGH SCHOOL RANI POKHAR, MADHEPURA"
MADHEPURA,43024,"M M HIGH SCHOOL KUMAR KHAND, MADHEPURA"
MADHEPURA,43025,"JAWAHAR HIGH SCHOOL RAMNAGARBELA, MADHEPURA"
MADHEPURA,43026,"D N HIGH SCHOOL RANI PATTISUKHASAN, MADHEPURA"
MADHEPURA,43027,"MAHABIR (R) H/S TIKULIYA BISANPUR SUNDAR, MADHEPURA"
MADHEPURA,43028,"PROJECT GIRLS H/S SINGHESHWAR, MADHEPURA"
MADHEPURA,43029,"PROJECT GIRLS H/S KUMARKHAND, MADHEPURA"
MADHEPURA,43030,"N K M H S SHAH ALAMNAGAR, MADHEPURA"
MADHEPURA,43031,"HIGH SCHOOL KHAPUR, MADHEPURA"
MADHEPURA,43032,"JAI LAL HIGH SCHOOL SAPARDAH, MADHEPURA"
MADHEPURA,43033,"S N P M HIGH SCHOOL KHURHAN, MADHEPURA"
MADHEPURA,43034,"JANTA HIGH SCHOOL CHOUSA, MADHEPURA"
MADHEPURA,43035,"SRI BASUDEO HIGH SCHOOL NAYATOLA, MADHEPURA"
MADHEPURA,43036,"GANDHI HIGH SCHOOL ARAJPUR, MADHEPURA"
MADHEPURA,43037,"R V M HIGH SCHOOL KALASAN, MADHEPURA"
MADHEPURA,43038,"S B J S H/S UDA KISHANGANJ, MADHEPURA"
MADHEPURA,43039,"HIGH SCHOOL BIHARIGANJ, MADHEPURA"
MADHEPURA,43040,"J J GIRLS HIGH SCHOOL BIHARIGANJ, MADHEPURA"
MADHEPURA,43041,"P A HIGH SCHOOL GAMAIL, MADHEPURA"
MADHEPURA,43042,"MADHU RAM HIGH SCHOOL GOALPARA, MADHEPURA"
MADHEPURA,43043,"K P N HIGH SCHOOL PIPRAKARAUTI, MADHEPURA"
MADHEPURA,43044,"S S HIGH SCHOOL KHARA, MADHEPURA"
MADHEPURA,43045,"HIGH SCHOOL SHAHJADPUR, MADHEPURA"
MADHEPURA,43046,"B S V M H/S HATHIONDHA BIHARIGANJ, MADHEPURA"
MADHEPURA,43047,"J M K L M HIGH SCHOOL PHULAUT, MADHEPURA"
MADHEPURA,43048,"V S PROJECT GIRLS H/S ALAM NAGAR, MADHEPURA"
MADHEPURA,43049,"S R J S K HIGH SCHOOL TULSIA, MADHEPURA"
MADHEPURA,43050,"RAM HANS HIGH SCHOOL CHATRA, MADHEPURA"
MADHEPURA,43051,"G C J R H/S LAXMIPUR KUSHTHAN, MADHEPURA"
MADHEPURA,43052,"PROJECT KANYA H S MURLIGANJ, MADHEPURA"
MADHEPURA,43053,"GOVT. SC. GIRLS R H/S MURLIGANG, MADHEPURA"
MADHEPURA,43301,"UTKRAMIT M S BARGAON ALAMNAGAR(W) ALAMNAGAR, MADHEPURA"
MADHEPURA,43302,"UTKRAMIT M S LAOAA LAGAN CHAUSA, MADHEPURA"
MADHEPURA,43303,"UTKRAMIT M S BARATAINI LASKARI UDAKISHANGANJ, MADHEPURA"
MADHEPURA,43304,UTKRAMIT M S BHARAHI BAZAR MADANPUR MADHEPURA
MADHEPURA,43305,"UTKRAMIT M S PARWA NAWTOL MURALIGANJ, MADHEPURA"
MADHEPURA,43306,"UTKRAMIT M S KARUVAILI BAISADH KUMARKHAND, MADHEPURA"
MADHEPURA,43307,"U M S SINGYON DOLAR PIPARAHI SINGHESWAR, MADHEPURA"
MADHEPURA,43308,"UTKRAMIT M S BARHARI BARHARI SINGHESHWAR, MADHEPURA"
MADHEPURA,43309,"UTKRAMIT M S CHINKNOTWA SRINAGAR GHAILARH, MADHEPURA"
MADHEPURA,43310,"UTKRAMIT M S RAHTA KUMARKHAND, MADHEPURA"
MADHEPURA,43311,"UTKRAMIT UCHCHA MADHYAMIK SCHOOL, SONBARSHA, SHANKARPUR, MADHEPURA"
MADHEPURA,43312,"UTKRAMIT MADHYAMIK SCHOOL BHELVA,, MADHEPURA"
MADHEPURA,43313,"UTKRAMIT MADHYAMIK SCHOOL GADHIYA, BIHARIGANJ, MADHEPURA"
MADHEPURA,43314,"UTKRAMIT MADHYAMIK SCHOOL UDA, MURLIGANJ, MADHEPURA"
MADHEPURA,43315,"UTKRAMIT MADHYAMIK SCHOOL RAHI, MURLIGANJ, MADHEPURA"
MADHEPURA,43316,"UTKRAMIT M S BRINDAWAN, MURLIGANJ, MADHEPURA"
MADHEPURA,43317,"UTKRAMIT M S PARMANANDPUR, KUMARKHAND, MADHEPURA"
MADHEPURA,43318,"UTKRAMIT M S KATHAUTIA, BIHARIGANJ, MADHEPURA"
MADHEPURA,43319,"UTKRAMIT M S TINKONAMA, MURLIGANJ, MADHEPURA"
MADHEPURA,43320,"UTKRAMIT M S RAJANI MILLIK, MURLIGANJ, MADHEPURA"
MADHEPURA,43321,"UTKRAMIT MADHYAMIK SCH BELARI,KUMARKHAND, MADHEPURA"
MADHEPURA,43322,"UTKRAMIT M S RAGHUNIA, KUMARKHAND, MADHEPURA"
MADHEPURA,43323,"UTKRAMIT MADHYAMIK SCHOOL SHAHPUR,GWALPARA, MADHEPURA"
MADHEPURA,43324,"UTKRAMIT MADHYAMIK SCHOOL RITA, SINGESHWER, MADHEPURA"
MADHEPURA,43325,"UTKRAMIT M S RATANPATTI BHELAHI, MURLIGANJ, MADHEPURA"
MADHEPURA,43326,"UTKRAMIT MADHYAMIK SCH LAXMIPUR,BIHARIGANJ, MADHEPURA"
MADHEPURA,43327,"UTKRAMIT H S KHUTHA RAJAI,KUMARKHAND, MADHEPURA"
MADHEPURA,43328,"UTKRAMIT M S TARHA DANDARI, SINGHESHWAR, MADHEPURA"
MADHEPURA,43329,"UTKRAMIT MADHYAMIK SCHOOL SABAILA,SINGHESHWER, MADHEPURA"
MADHEPURA,43330,"UTKRAMIT M S JITAPUR,MURLIGANJ, MADHEPURA"
MADHEPURA,43331,"UTKRAMIT M S BISHPATTI, BIHARIGANJ, MADHEPURA"
MADHEPURA,43332,"UTKRAMIT MADHYAMIK SCHOOL MAANPUR, KUMARKHAND, MADHEPURA"
MADHEPURA,43333,"UTKRAMIT M S TEMABHELA, UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43334,"UTKRAMIT MADHYAMIK SCH PATORI,SINGHESHWAR, MADHEPURA"
MADHEPURA,43335,"KABIR GANGA U M S BIRIRANPAL,UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43336,"UTKRAMIT MADHYAMIK SCH RAMGANJ, BIHARIGANJ, MADHEPURA"
MADHEPURA,43337,"UTKRAMIT M S ISRAIEN GOATH,KUMARKHAND, MADHEPURA"
MADHEPURA,43338,"UTKRAMIT M S MAJAOURA, UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43339,"UTKRAMIT MADHYAMIK SCHOOL HARIHARPUR BAJRAHA, MADHEPURA"
MADHEPURA,43340,"UTKRAMIT M S KHOKHSI BARA RAMGANJ, MADHEPURA"
MADHEPURA,43341,"TANUKLAL YADAV NAV UTKRAMIT MADHYAMIK SCHOOL , KAPSIA, MADHEPURA"
MADHEPURA,43342,"UTKRAMIT MADHYAMIK SCHOOL DIGGHI, MADHEPURA"
MADHEPURA,43343,"UTKRAMIT MADHYAMIK SCHOOL SUNDERNAGAR (ST), MADHEPURA"
MADHEPURA,43344,"UTKRAMIT KAMESHWAR UCHH MADHYAMIK SCHOOL, PARMANANDPUR, GHAILADH, MADHEPURA"
MADHEPURA,43345,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SHRINAGAR, GHAILADH, MADHEPURA"
MADHEPURA,43346,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KARARIYA, PURAINI, KUMARKHAND, MADHEPURA"
MADHEPURA,43347,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KEWATGAMA, KUMARKHAND, MADHEPURA"
MADHEPURA,43348,"UTKRAMIT UCHH MADHYAMIK SCHOOL, PARMANANDPUR, KUMARKHAND, MADHEPURA"
MADHEPURA,43349,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MALIYA, MADHEPURA"
MADHEPURA,43350,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BHADOL, MADHEPURA"
MADHEPURA,43351,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SAHUGARH, MADHEPURA"
MADHEPURA,43352,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KHOPAITI, MADHEPURA"
MADHEPURA,43353,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HASANPUR, MADHEPURA"
MADHEPURA,43354,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAHALPATTI, MADHEPURA"
MADHEPURA,43355,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BIRAILI BAZAR, MADHEPURA, MADHEPURA"
MADHEPURA,43356,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELOKALA, MUTLIGANJ, MADHEPURA"
MADHEPURA,43357,"UTKRAMIT UCHH MADHYAMIK SCHOOL, GANGOY, BIHARIGANJ, MADHEPURA"
MADHEPURA,43358,"UTKRAMIT UCHH MADHYAMIK SCHOOL, ITAHARI, SINHESHWAR, MADHEPURA"
MADHEPURA,43359,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DURGAPUR, PURAINI, MADHEPURA"
MADHEPURA,43360,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHATNAMA, PURAINI, MADHEPURA"
MADHEPURA,43361,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SINGARPUR, UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43362,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MORSANDA, CHAUSA, MADHEPURA"
MADHEPURA,43363,"UTKRAMIT URDU UCHH MADHYAMIK SCHOOL, PAINA, CHAUSA, MADHEPURA"
MADHEPURA,43364,"UTKRAMIT BHIKHA KANYA UCHH MADHYAMIK SCHOOL, GAMHARIYA, MADHEPURA"
MADHEPURA,43365,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SARAUNI, GWALPARA, MADHEPURA"
MADHEPURA,43366,"UTKRAMIT UCHH MADHYAMIK SCHOOL, TARUNESHWARPUR, GWALPARA, MADHEPURA"
MADHEPURA,43367,"UTKRAMIT UCHH MADHYAMIK SCHOOL, JHARKAHA NO-1, SHANKARPUR, MADHEPURA"
MADHEPURA,43368,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BASANTPUR, SHANKARPUR, MADHEPURA"
MADHEPURA,43369,"UTKRAMIT UCHH MADHYAMIK SCHOOL, GARHA, SHANKARPUR, MADHEPURA"
MADHEPURA,43370,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HASANPURA, SHANKARPUR, MADHEPURA"
MADHEPURA,43371,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BEHRARI, SHANKARPUR, MADHEPURA"
MADHEPURA,43372,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BATHAN PARSA, SHANKARPUR, MADHEPURA"
MADHEPURA,43373,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BHELWARA WARD NO-4. GAMHARIYA, MADHEPURA"
MADHEPURA,43374,"UMS PIRNAGAR, GWALPARA, MADHEPURA"
MADHEPURA,43375,"UMS LAXMINIA, CHOUSA, MADHEPURA"
MADHEPURA,43376,"UMS CHAMGARH, MURLIGANJ, MADHEPURA"
MADHEPURA,43377,"UMS KHURHANMAL, ALAMNAGAR, MADHEPURA"
MADHEPURA,43378,"UPGRADE HIGH SCHOOL GANGAPUR BAGESHWARI, ALAMNAGAR"
MADHEPURA,43379,"UMS TILAKPUR, ALAMNAGAR, MADHEPURA"
MADHEPURA,43380,"UMS BHAWANIPUR, SINGHESWAR, MADHEPURA"
MADHEPURA,43381,"UMS PURAINI, MADHEPURA"
MADHEPURA,43382,"UMS DUMRAIL, PURAINI, MADHEPURA"
MADHEPURA,43383,"UMS MAKDAMPUR, PURAINI, MADHEPURA"
MADHEPURA,43384,"UMS RATANPURA, NORTH WEST, GHAILADH, MADHEPURA"
MADHEPURA,43385,"UMS KUPARI, KUMARKHAND, MADHEPURA"
MADHEPURA,43386,"UMS KARUWAILI, KUMARKHAND, MADHEPURA"
MADHEPURA,43387,"UMS TENGRAHA (WEST) KUMARKHAND, MADHEPURA"
MADHEPURA,43388,"UMS KORLAHI, KUMARKHAND, MADHEPURA"
MADHEPURA,43389,"UMS BARHAKURWA, KUMARKHAND, MADHEPURA"
MADHEPURA,43390,"UMS MADHUBAN, MADHEPURA"
MADHEPURA,43391,"UMS KATHARWA, MADHEPURA"
MADHEPURA,43392,"UMS NARSINGHBAGH, MADHEPURA"
MADHEPURA,43393,"UMS MATHAHI, MADHEPURA"
MADHEPURA,43394,"UMS BISHHARIA, UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43395,"UMS AJGABIA, CHOUSHA, MADHEPURA"
MADHEPURA,43396,"UPGRADE HIGH SCHOOL PIPRAHI NO-02 SINGHESHWAR, MADHEPURA"
MADHEPURA,43397,"UTKRAMIT MADHYAMIK VIDYALAY BHAGWANPUR PACHIM SAHUGARH-02, MADHEPURA"
MADHEPURA,43398,U H S MADHUBANI
MADHEPURA,43399,"UPGRADE HIGH SCHOOL JORGAMA, MURLIGANJ, MADHEPURA"
MADHEPURA,43400,UTKRAMIT UCHCH MADYAMIK SCHOOL BHALNI GANGAPUR
MADHEPURA,43401,UPGRADE HIGH SCHOOL TIYAR TOLA PHULAUT PASCHIMI
MADHEPURA,43402,UPGRADE HIGH SCHOOL FATORIA ALAMNAGAR DAKSHNI
MADHEPURA,43403,"UPGRADE HIGH SCHOOL RESHNA, GWALPARA"
MADHEPURA,43404,U.M.S JHALARI GWALPARA
MADHEPURA,43405,UPGRADE HIGHER SECONDARY SCHOOL JHITKIYA GHAILADH
MADHEPURA,43406,UPGRADE HIGHER SECONDARY SCHOOL MAHUA
MADHEPURA,43407,UPGRADED HIGH SCHOOL GOTH BARDAHA GHAILADH MADHEPURA
MADHEPURA,43408,HIGH SCHOOL SURYAGANJ
MADHEPURA,43409,UPGRADED LAKSHMI SWCOUNDARY SCHOOL JIVCHHPUR
MADHEPURA,43410,HIGH SCHOOL PREMLAL TOLA GAMHARIYA
MADHEPURA,43411,UTKRAMIT HIGH SCHOOL RAMPATTI SINGHESHWAR MADHEPURA
MADHEPURA,43412,UTKRAMIT UCHCH MADHYAMIK SCHOOL KOLHAYPATTI
MADHEPURA,43413,UTKRAMIT UCHCH MADHYAMIK SCHOOL RAMPUR MURLIGANJ MADHEPURA
MADHEPURA,43414,GOVT.BASIC UPGRADED HIGH SCHOOL MADHUKARCHAK
MADHEPURA,43415,UMS KUSHTHAN
MADHEPURA,43416,UTKRAMIT ADARSH MADHYAMIK SCHOOL AURAY PURAINI MADHEPURA
MADHEPURA,43417,UPGRADED GIRLS HIGH SCHOOL RAUTA
MADHEPURA,43418,UPGRADED HIGH SCHOOL JOTAILI
MADHEPURA,43419,UPGRADE HIGH SCHOOL KOSHI COLONY UDAKISHUNGANJ MADHEPURA
MADHEPURA,43420,UPGRADE HIGH SCHOOL UJANI RAHTA UDAKISHUNGANJ
MADHEPURA,43421,UPGRADED HIGH SCHOOL BUDHAMA
MADHEPURA,43422,U.H.S.S. LAXMIPUR UDAKISHUNGANJ MADHEPURA
MADHEPURA,43423,U.H.S KUMARGANJ UDAKISHUNGANJ
MADHEPURA,43424,UTKRAMIT UCHCH MADHYAMIK SCHOOL PHULAUT PURVI CHAUSA MADHEPURA
MADHEPURA,43425,U.H.S.S GHOSHAI
MADHEPURA,43426,U.U.M.S. TULSIPUR LOUWALAGAN
MADHEPURA,43427,"U.H.S.S CHANDSURI TOLA ARAJPUR WEST CHOUSA ,MADHEPURA"
MADHEPURA,43428,UPGRADE HIGH SCHOOL BHAGIPUR ALAMNAGAR MADHEPURA
MADHEPURA,43429,UTKRAMIT MADHYMIK SCHOOL ITAHARI ALAMNAGAR MADHEPURA
MADHEPURA,43430,"UPGRADED HIGHER SECONDARY SCHOOL SUKHASAN,GWALPARA"
MADHEPURA,43431,SENIOR SECONDARY SCHOOL VISHWARI RAJPUR SARSANDI
MADHEPURA,43501,"HAJARIMAL SURAJMAL PATWARI H/S PRAINI, MADHEPURA"
MADHEPURA,43502,"KARAMWATI SMARAK GIRL'S H/S MADHUBAN, MADHEPURA"
MADHEPURA,43503,"RAJNANDAN PRASAD H/S PRATAP NAGAR MURLIGANJ, MADHEPURA"
MADHEPURA,43504,SHIYANAND KANTA GIRL'S H/S KHURHAN MADHEPURA
MADHEPURA,43505,"SHRI SITARAM SHALIGRAM H/S DHURGOAN, MADHEPURA"
MADHEPURA,43506,"DR RAM MANOHAR LOHIYA H/S HIGH SHAHGARH, MADHEPURA"
MADHEPURA,43507,"K P A K HIGH SCHOOL UDAKISHUNGANJ BASGARAHA, MADHEPURA"
MADHEPURA,43508,"YOGMAYA HIGH SCHOOL JHALARI, MADHEPURA"
MADHEPURA,43509,PALESHWAR JHA H/S GOTH BARDAHA MADHEPURA
MADHEPURA,43510,"SHRIMATI DAMAYANTI BALIKA H/S UDAKISHUNGANJ, MADHEPURA"
MADHEPURA,43511,PRASTAVIT H/S GAMHARIA MADHEPURA
MADHEPURA,43512,GOKHUL BHAGAT H/S BHATGAMA MADHEPURA
MADHEPURA,43513,"ATMA SAMARPAN AWASIYA H S BHOKRAHA, MADHEPURA"
MADHEPURA,43701,"GEETA RAMJOT BHAGAT VIDYA MANDIR GOPALPUR, MADHEPURA"
MADHEPURA,43702,RADHESHYAM P S S SCHOOL M M NAGAR MADHEPURA
MADHEPURA,43703,M S SR. SECONDARY SCHOOL MADHEPURA
MADHEPURA,43704,"PAA MSLL CHAINTOLA, MADHEPURA"
MADHEPURA,43705,D.D.M.S.S. SCHOOL DORIK NAGAR TURKAHI MADHEPURA
MADHEPURA,43706,J S S S SCHOOL ITAHARI SINGHESHWAR MADHEPURA
MADHEPURA,43708,"NPY SS SCHOOL RATANPURA, MADHEPURA"
MADHEPURA,43709,"MAHANAND PRASAD H/S GANGAPUR, MURLIGANG, MADHEPURA"
MADHEPURA,43710,"GURUKUL S S SCHOOL PATORI, SINGESHWAR, MADHEPURA"
MUZAFFARPUR,51001,CHAPMAN GOVT GIRLS H S MUZAFFARPUR
MUZAFFARPUR,51002,"GOVT HIGH SCHOOL BRAHMPURA, MUZAFFARPUR"
MUZAFFARPUR,51003,PRABHAT TARA GIRLS H S MUZAFFARPUR
MUZAFFARPUR,51004,GOVT ZILA SCHOOL MUZAFFARPUR
MUZAFFARPUR,51005,"URDU GIRLS HIGH SCHOOL CHANDWARA, MUZAFFARPUR"
MUZAFFARPUR,51006,ABEDA HIGH SCHOOL MUZAFFARPUR
MUZAFFARPUR,51007,"NAVRASHTRA VIDYALAYA PATAHI, MUZAFFARPUR"
MUZAFFARPUR,51008,MUKHERJEE SEMINARY MUZAFFARPUR
MUZAFFARPUR,51009,"R K V P HIGH SCHOOL SARHANCHIA, MUZAFFARPUR"
MUZAFFARPUR,51010,"MAHAVIR HIGH SCHOOL MATIHANI, MUZAFFARPUR"
MUZAFFARPUR,51011,"R K HIGH SCHOOL HATTHA, MUZAFFARPUR"
MUZAFFARPUR,51012,"R K SRI MOHAN HIGH SCHOOL SIMRA, MUZAFFARPUR"
MUZAFFARPUR,51013,VIDYA BIHAR HIGH SCHOOL MUZAFFARPUR
MUZAFFARPUR,51014,B B COLLEGIATE MUZAFFARPUR
MUZAFFARPUR,51016,"R J HIGH SCHOOL AURAI, MUZAFFARPUR"
MUZAFFARPUR,51017,"SARVODAYA HIGH SCHOOL PIAR, MUZAFFARPUR"
MUZAFFARPUR,51018,"R K GIRLS HIGH SCHOOL JURANCHAPRA, MUZAFFARPUR"
MUZAFFARPUR,51019,"S V S HIGH SCHOOL ROHUA, MUZAFFARPUR"
MUZAFFARPUR,51020,"R K HIGH SCHOOL JARANG, MUZAFFARPUR"
MUZAFFARPUR,51021,D N HIGH SCHOOL MUZAFFARPUR
MUZAFFARPUR,51022,"R K A L JHA HIGH SCHOOL KHANGURA, MUZAFFARPUR"
MUZAFFARPUR,51023,"R S S HIGH SCHOOL BISHNUPUR BAGHNAGRI, MUZAFFARPUR"
MUZAFFARPUR,51024,MARWARI HIGH SCHOOL MUZAFFARPUR
MUZAFFARPUR,51025,"S B HIGH SCHOOL JAGDISHPUR BAGHNAGRI, MUZAFFARPUR"
MUZAFFARPUR,51026,"S B HIGH SCHOOL KEOTSA BARUARI, MUZAFFARPUR"
MUZAFFARPUR,51027,"N K HIGH SCHOOL BHARWARI, MUZAFFARPUR"
MUZAFFARPUR,51028,"R K R D HIGH SCHOOL GANGEYA, MUZAFFARPUR"
MUZAFFARPUR,51029,"HIGH SCHOOL JAJUAR, MUZAFFARPUR"
MUZAFFARPUR,51030,"BAGMATI HIGH SCHOOL JANARH, MUZAFFARPUR"
MUZAFFARPUR,51031,"RAM PYARI HIGH SCHOOL NARMA, MUZAFFARPUR"
MUZAFFARPUR,51032,R K TIRHUT ACADEMY MUZAFFARPUR
MUZAFFARPUR,51033,"R R HIGH SCHOOL BINDA, MUZAFFARPUR"
MUZAFFARPUR,51034,"SRI RAM JANKI HIGH SCHOOL TEPRI, MUZAFFARPUR"
MUZAFFARPUR,51035,"HIGH SCHOOL PIROUNCHHA, MUZAFFARPUR"
MUZAFFARPUR,51036,RADHA DEVI GIRLS H/S SIKANDARPUR MUZAFFARPUR
MUZAFFARPUR,51037,"R K P N HIGH SCHOOL BOCHAHA, MUZAFFARPUR"
MUZAFFARPUR,51038,RAMESH RANI AGRAWAL GIRLS H/S MUZAFFARPUR
MUZAFFARPUR,51039,B U V SARAY SAIYED ALI MUZAFFARPUR
