S. No.,School Code,School Name,Address,Pincode,Block ID,District ID,District Name,Block Name
3811,62109,"H G J HIGH SCHOOL LALMANIA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3812,62110,"R T J S HIGH SCHOOL JHITAKI BANGAMA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3813,62111,"L N J HIGH SCHOOL LAUKAHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3814,62112,"HIGH SCHOOL KHUTAUNA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3815,62113,"P N M H/S CHATURBHUJ PIPRAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3816,62114,"ISHWARI BHAGAT HIGH SCHOOL GOTHPARSAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3817,62115,"HIGH SCHOOL MARAIYA BALUA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3818,62116,"SURYA PRASAD HIGH SCHOOL LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3819,62117,"G R J HIGH SCHOOL BOLHAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3820,62118,"SARBJANIK HIGH SCHOOL BARUAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3821,62119,"SHREE SAGAR SARBJANIK H/S NARAHIA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3822,62120,"JANTA HIGH SCHOOL BELHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3823,62121,"N R S HIGH SCHOOL SARAUTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3824,62122,"LALDAS HIGH SCHOOL KHAROWA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3825,62123,"KISAN HIGH SCHOOL BATHNAHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3826,62124,"K S R S Y HIGH SCHOOL KRISHNAPURI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3827,62125,"HIGH SCHOOL HULASPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3828,62126,"JANKI JANTA HIGH SCHOOL BELMOHAN, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3829,62127,"BHOLA HIGH SCHOOL DEORH, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3830,62129,"ABJ PROJECT GIRLS HIGH SCHOOL GHOGHARDIHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3831,62131,"B D S HIGH SCHOOL SISWAR KALAPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3832,62132,"D L HIGH SCHOOL PIPRAUN, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3833,62301,"RAJKIYA UTKRAMIT M S LOHANA, JHANJHARPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3834,62302,"GOVT UTKRAMIT M S SILANATH BARAHI JAINAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3835,62303,"GOVT UTKRAMIT M S KALUAHI LADANIYA LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3836,62304,"GOVT UTKRAMIT M S SHAHPUR SRIPUR HATI PANDAUL, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3837,62305,"GOVT UTKRAMIT M S GANGADAWAR ANDHRATHARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3838,62306,"M K UTKRAMIT GOVT M S MANGARAUNI RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3839,62307,"GOVT U M S BARHARA MISHRAULIYA BABU BARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3840,62308,"GOVT UTKRAMIT M S BELAUCHA LAKHNAUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3841,62309,"GOVT UTKRAMIT M S GANGULI BANIPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3842,62310,"GOVT UTKRAMIT M S KALIKAPUR KALUAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3843,62311,"GOVT UTKRAMIT M S KEWALPATTI PATWARA RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3844,62312,"GOVT UTKRAMIT M S MALIN BELHA KARMAGH KHUTUNA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3845,62313,"GOVT UTKRAMIT MADHYAMIK SCHOOL SINGHASO BISFI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3846,62314,"UTKRAMIT M S DHANIYAPATTI RAJAULI JAYNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3847,62315,"NAVUTTKRAMIT M S RUDAPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3848,62316,"NAVUTTKRAMIT M S BHAIRAGHAI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3849,62317,"NAVUTTKRAMIT M S EKHATHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3850,62318,"UTTKRAMIT M S PRASAD, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3851,62319,"UTKRAMIT MADHYAMIK SCHOOL KURSO, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3852,62320,"UPS UTKRAMIT MADHYAMIK SCHOOL BAS0PATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3853,62321,"UTKRAMIT MADHYAMIK SCHOOL MAJHAURA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3854,62322,"UTKRAMIT MADHYAMIK SCHOOL AMHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3855,62323,"UTKRAMIT MADHYAMIK SCHOOL SUJATPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3856,62324,"UTKRAMIT MADHYAMIK SCHOOL TRIMUHAN, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3857,62325,"UTKRAMIT MADHYAMIK SCHOOL BASUKI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3858,62326,"UTKRAMIT MADHYAMIK SCHOOL GODHAUL, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3859,62327,"UTKRAMIT MADHYAMIK SCHOOL GOBRAURA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3860,62328,"UTKRAMIT MADHYAMIK SCHOOL NAGWAS, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3861,62329,"UTKRAMIT MADHYAMIK SCHOOL DEEP, LAKHNAUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3862,62331,"UTKRAMIT MADHYAMIK SCHOOL BAKUA, MADHEPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3863,62332,"UTKRAMIT MADHYAMIK SCHOOL RAHI, EAST RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3864,62333,"UTKRAMIT MADHYAMIK SCHOOL MARAR, RAHIKA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3865,62334,"UTKRAMIT M S SUGAOUNA POKHAR SC, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3866,62335,"UTKRAMIT MADHYAMIK SCHOOL DWALAKH, MADHEPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3867,62336,"UTKRAMIT MADHYAMIK SCHOOL EKHARI, LADNIA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3868,62337,"UTKRAMIT MADHYAMIK SCHOOL BHARPHORI, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3869,62338,"UTKRAMIT MADHYAMIK SCHOOL KAOUAHA, BASOPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3870,62339,"UTKRAMIT MADHYAMIK SCHOOL CHIKNA, GHOGHARDIHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3871,62340,"JIBACHH UTKRAMIT M S SIMRA, JHANJHARPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3872,62341,"UTKRAMIT MADHYAMIK SCHOOL KUSMAR, KHAJAULI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3873,62342,"UP GRADED SECONDARY SCHOOL BHAGWATIPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3874,62343,"UTKRAMIT M S KASMA MARAR, KHAJAULI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3875,62344,"UTKRAMIT MADHYAMIK SCHOOL SIMARI, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3876,62345,"UTKRAMIT MADHYAMIK SCHOOL TENGRAHA, MADHEPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3877,62346,"UTKRAMIT M S POKHARAUNI, MADHAWAPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3878,62347,"UTKRAMIT M S MADANPATTI, ANDHARATHADHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3879,62348,"UTKRAMIT MADHYAMIK SCHOOL AMOUJA, FULPARAS, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3880,62349,"UTKRAMIT MADHYAMIK SCHOOL BARHARA, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3881,62350,"UTKRAMIT M S SIRKHARIA, JHANJHARPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3882,62352,"UTKRAMIT M S CHANDAN KASERA, BASOPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3883,62353,"UTKRAMIT MADHYAMIK SCHOOL BHAOUR, PANDAUL, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3884,62354,"UTKRAMIT M S GAOUSNAGAR, BASOPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3885,62355,"UTKRAMIT MADHYAMIK SCHOOL NAHARI, KHUTAUNA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3886,62356,"UTKRAMIT MADHYAMIK SCHOOL BIHARI, MADHAWAPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3887,62358,"UTKRAMIT MADHYAMIK SCHOOL RAMPUR, HARLAKHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3888,62359,"UTKRAMIT M S KEOTNA, GHOGHARDIHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3889,62360,"UTKRAMIT M S NARENDRAPUR, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3890,62361,"UTKRAMIT M S MAHATHOUR, BASOPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3891,62362,"UTKRAMIT M S GHOARBANKI, BASOPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3892,62363,"UTKRAMIT M S ANDHARWAN, KHUTAUNA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3893,62364,"UTKRAMIT M S MAHATHOUR KHURD, FULPARAS, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3894,62365,"UTKRAMIT MADHYAMIK SCHOOL AURA, MADHWAPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3895,62366,"UTKRAMIT MADHYAMIK SCHOOL KARIAOUTA, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3896,62367,"UTKRAMIT MADHYAMIK SCHOOL PARWALPUR, MADHEPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3897,62368,"UTKRAMIT MADHYAMIK SCHOOL NAVHATHA, PANDAUL, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3898,62369,"UTKRAMIT M S JAHARMOHARA, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3899,62370,"UTKRAMIT MADHYAMIK SCHOOL SIKTIYAHI, KHUTAUNA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3900,62371,"UTKRAMIT MADHYAMIK SCHOOL KUWARDH, JAYNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3901,62372,"UTKRAMIT MADHYAMIK SCHOOL KERWA, MADHAWAPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3902,62374,"UTKRAMIT MADHYAMIK SCHOOL IJARA, RAHIKA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3903,62375,"UTKRAMIT HIGH SCH JARAIL, BENIPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3904,62376,"UTKRAMIT MADHYAMIK SCHOOL KUMARKHAT, LADANIA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3905,62377,"UTKRAMIT MADHYAMIK SCHOOL KULHARIA, BABUBARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3906,62378,"UTKRAMIT MADHYAMIK SCHOOL NARHI, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3907,62379,"UTKRAMIT MADHYAMIK SCHOOL RAGHOPUR, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3908,62380,"NEW UPGRADE HIGH SCH SIDHAP PARSAHI LADANIA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3909,62381,"UTKRAMIT MADHYAMIK SCHOOL RASIDPUR, KHAJAULI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3910,62382,"UTKRAMIT M S BELHI KACHNARWA, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3911,62383,"UTKRAMIT MADHYAMIK SCHOOL NIMA, RAHIKA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3912,62384,"UTKRAMIT M S VIKRAMSHER, BABUBARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3913,62385,"UTKRAMIT MADHYAMIK SCHOOL KURIWAN, LAUKAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3914,62386,"UTKRAMIT MADHYAMIK SCHOOL THRUARI,, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3915,62387,"UTKRAMIT M S BASUARA, GHOGHARDIHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3916,62388,"UTKRAMIT M S INRAWA PURAW, KHAJAULI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3917,62389,"UTKRAMIT M S SIJAULIA GOATH, FULPARAS, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3918,62390,"UTKRAMIT M S BALANSHERPURV, BABUBARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3919,62391,"UTKRAMIT MADHYAMIK SCHOOL BHAWANIPUR, PANDAUL, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3920,62392,"RAMESH CHANDRA MISHRA UTKRAMIT HIGH SCHOOL, KHOJPUR, BABUBARHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3921,62393,"UTKRAMIT HIGH SCHOOL, SHIBAUL, BISFI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3922,62394,"UTKRAMIT HIGH SCHOOL, MALMAL, KALUAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3923,62395,"UTKRAMIT HIGH SCHOOL, BHACHCHHITOLE RAMPUR, RAHIKA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3924,62396,"NAV UTKRAMIT HIGH SCHOOL, PHULKAHI, PHULPARASH, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3925,62397,"UPGRADED H/S DAHILA, BENIPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3926,62398,"U M S, BHAIRWA, VISFI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3927,62399,"UTTKARMIT HIGH SCHOOL BASWARIYA, NOORCHAK,BISFI ,MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3928,62400,"U M S, MALNGIYA, RAHIKA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3929,62401,"U M S PARIHARPUR, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3930,62402,"U M S BHARIYA VISHANPUR, RAJNAGAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3931,62403,UTKARMIT +2HIGH SCHOOL PATHRAHI KHUTAUNA DIST -MADHUBANI ,,,1080,62,MADHUBANI ,MADHWAPUR
3932,62404,"UTKRAMIT UCHCH VIDYALAY KAUAHA, HARLAKHI",,,1080,62,MADHUBANI,MADHWAPUR
3933,62501,"JANTA GIRL'S HIGH SCHOOL TORIYAHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3934,62502,"JANTA HIGH SCHOOL,BELHI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3935,62503,"L.N.K.S HIGH SCHOOL,KAMEPATTI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3936,62504,"SARVJANIK HIGH SCHOOL,JHANJHPATTI,DOMAN, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3937,62505,"SARASWATI SHAKUNTALA BALIKA H/S SARUATI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3938,62506,"JANTA GIRL'S HIGH SCHOOL NAZIRPUR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3939,62507,"A L K SHIBATRI GIRL'S H/S GANDHI NAGAR SIMARI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3940,62508,"SIYARAM RAMPHAL AMAR H/S SUNDAR PHOCKCHAHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3941,62509,"ADARSH MUNSIF BHOLA HIGH SCHOOL DEODHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3942,62510,"M P S JANTA GIRL'S H/S , TIRHUTA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3943,62511,"GIRWAL JANTA HIGH SCHOOL PATHALGADHA, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3944,62512,"PANDIT SUBANSH LAL HIGH SCHOOL,SANKORTHU, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3945,62513,"BISHESHWAR SINGH H/S,BARHGORIYA NAHAR, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3946,62514,"SADHU SHARAN LAL BIHARI HIGH SCHOOL BASUARI, MADHUBANI",,,1080,62,MADHUBANI,MADHWAPUR
3947,62701,R D M P H/S THARUAHI JALSAIN MADHUBANI,,,1080,62,MADHUBANI,MADHWAPUR
3948,63001,"S K HIGH SCHOOL JITWARPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3949,63002,"HIGH SCHOOL BIRSINGHPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3950,63003,"HIGH SCHOOL DHARAMPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3951,63004,"J HIGH SCHOOL BAZITPUR KARNAIL, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3952,63005,MILLAT ACADEMY SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3953,63006,"PROJECT GIRL'S H S KALYANPUR CHOWK, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3954,63007,MODEL INTER SCHOOL SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3955,63008,"H N HIGH SCHOOL BARHETA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3956,63009,"P R HIGH SCHOOL KARPOORI GRAM, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3957,63010,"B R AF R HIGH SCHOOL MORWA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3958,63011,"HIGH SCHOOL GANGAPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3959,63012,"S K HIGH SCHOOL HARISHANKARI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3960,63013,"SARVODAY HIGH SCHOOL WAINI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3961,63014,HIGH SCHOOL PUSA SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3962,63015,ROKRIT GIRLS HIGH SCHOOL SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3963,63016,"KISAN HIGH SCHOOL MORSAND, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3964,63017,"H S HARPUR SINGHIA JAGATSINGHPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3965,63018,G F RLY COLONY H S SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3966,63019,S I K S D GIRLS' H S GHOSH LANE SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3967,63020,"R HIGH SCHOOL JITWARIA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3968,63021,"HIGH SCHOOL BAGHI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3969,63022,"HIGH SCHOOL WARIS NAGAR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3970,63023,"HIGH SCHOOL SONGAR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3971,63024,"S S HIGH SCHOOL MUKTAPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3972,63025,"M F D S HIGH SCHOOL SORMAR BAGHALA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3973,63026,"HIGH SCHOOL KALYANPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3974,63027,"HIGH SCHOOL TISWARA SURYAPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3975,63028,"S R B HIGH SCHOOL DHRUBGAMA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3976,63029,K D HIGH SCHOOL MALINAGAR SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3977,63030,HIGH SCHOOL TAJPUR SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3978,63031,R P HIGH SCHOOL KUBAULIRAM SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3979,63032,"J HIGH SCHOOL AKHTIYARPUR CHANDAULI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3980,63033,TIRHUT ACADEMY SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3981,63034,R S B INTER SCHOOL SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3982,63035,GIRL'S HIGH SCHOOL PUSA SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3983,63036,"GRAMIN HIGH SCHOOL SINGHIA KHURD, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3984,63037,B T HIGH SCHOOL KISHANPUR SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
3985,63038,"HIGH SCHOOL HANSOPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3986,63039,"HIGH SCHOOL SIROPATTI KHATUAHA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3987,63040,"R HIGH SCHOOL BHORESHAHPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3988,63041,"K G GIRL'S HIGH SCHOOL WAINI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3989,63042,"M R R HIGH SCHOOL NARGHOGHI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3990,63043,"HIGH SCHOOL SARAIRANJAN, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3991,63044,"HIGH SCHOOL RUPAULI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3992,63045,"HIGH SCHOOL BATHUA BUZURG, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3993,63046,"HARSHIT H S AKHTIARPUR KHAJURI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3994,63047,"PROJECT R J GIRL'S H S GUDHMA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3995,63048,"S D P GIRL'S HIGH SCHOOL GOHI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3996,63049,"H S AHMADPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3997,63050,"HIGH SCHOOL MOHIUDDIN NAGAR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3998,63051,"S S HIGH SCHOOL RASALPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
3999,63052,HIGH SCHOOL DHAMOUN SAMASTIPUR,,,1284,63,SAMASTIPUR,KALYANPUR
4000,63053,"G D HIGH SCHOOL BINGAMA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4001,63054,"PROJECT GIRLS HIGH SCHOOL CHAKSALEM, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4002,63055,"JIWANI HIGH SCHOOL PATORY BAZAR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4003,63056,"P N S HIGH SCHOOL SULTANPUR WEST, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4004,63057,"B R B HIGH SCHOOL ANDAUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4005,63058,"A N S GIRLS HIGH SCHOOL SULTANPUR, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4006,63059,"R J S T HIGH SCHOOL RASPUR PATASIA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4007,63060,"G B HIGH SCHOOL SHAHPUR PATORY, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4008,63061,"S R J HIGH SCHOOL SHEWRA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4009,63062,"HIGH SCHOOL SULTANPUR EAST, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4010,63063,"V HIGH SCHOOL MOWBAZIDPUR NORTH, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4011,63064,"HIGH SCHOOL BARHAUNA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4012,63065,"R HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4013,63066,"V HIGH SCHOOL MOWBAZIDPUR SOUTH, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4014,63067,"HIGH SCHOOL HASAULI KOTHI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4015,63068,"M A B R J HIGH SCHOOL BAHDURA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4016,63069,"R RAMAGYA HIGH SCHOOL CHAITA, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
4017,63070,"C HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",,,1284,63,SAMASTIPUR,KALYANPUR
