School Code,School Name,District Name,Block Name
63072,"K S HIGH SCHOOL GARHSISAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63073,"KISAN HIGH SCHOOL BAZIDPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63074,"V PROJ GIRLS H/S RAIPUR UJIYARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63075,"GIRLS HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63076,"DR R M L HIGH SCHOOL PACHPAIKA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63077,"A S HIGH SCHOOL BANGHARA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63078,"M N D HIGH SCHOOL RAIPUR UJIYARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63079,"SARVODAY HIGH SCHOOL CHANDCHAUR MATHURAPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63080,"HIGH SCHOOL BHAGWANPUR DESUA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63081,"H N HIGH SCHOOL BELARI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63082,"S K J P HIGH SCHOOL NAYANAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63083,"ROSERA HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63084,"H B N HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63085,"HIGH SCHOOL LAGMA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63086,"GIRL'S HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63087,"NEEL MANI HIGH SCHOOL BHIRHA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63088,"B N B HIGH SCHOOL BANGARHATTA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63089,"HIGH SCHOOL MALDAH, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63090,"S D S K GIRL'S H S SINGHIAGHAT, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63091,"S S HIGH SCHOOL SAKHWA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63092,"INDRAWATI HIGH SCHOOL SAKHMOHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63093,"B S HIGH SCHOOL ATAPUR NAKUNI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63094,"P S P HIGH SCHOOL BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63095,"N I S M HIGH SCHOOL HASANPUR ROAD, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63096,"HIGH SCHOOL SHIVAJEE NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63097,"K G ACADEMY SINGHIA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63098,"HIGH SCHOOL BAIDYA NATHPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63099,"R N HIGH SCHOOL SAMARTHA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63100,"G A R HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63101,"HIGH SCHOOL RAGHOPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63102,"L L HIGH SCHOOL SIRSI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63103,"R HIGH SCHOOL SOHMA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63104,"R N S HIGH SCHOOL SINGHIAGHAT, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63105,"R R K GIRL'S HIGH SCHOOL NARHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63106,"R HIGH SCHOOL MISHRAULIA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63107,"J P N HIGH SCHOOL NARHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63108,"G S D HIGH SCHOOL BALLIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63109,"S R J S A HIGH SCHOOL CHAKHABIB, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63110,"ISHWARI HIGH SCHOOL TABHKA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63111,"K C HIGH SCHOOL PATSA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63112,"PROJECT DURGA KANYA H S SINGHIA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63113,"HIGH SCHOOL AROUT, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63114,"B B N HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63115,"PROJECT GIRL'S H S MANGALGARH, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63116,"B S HIGH SCHOOL MAHTHI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63117,GOVT O B C GIRLS RES H/S KALYANPUR SAMASTIPUR,SAMASTIPUR,KALYANPUR
63118,R A A GIRLS H/S HARPUR ELAUTH SAMASTIPUR,SAMASTIPUR,KALYANPUR
63119,"RAMKARAN THAKUR PROJECT GIRLS HIGH SCHOOL, IMANSARAI, PATORI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63301,"UTKRAMIT M S CHHECHHNI BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63302,"UTKRAMIT M S MAHULI PARIDAH HASANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63303,"UTKRAMIT M S MORWARA KHARSAND WEST KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63304,"UTKRAMIT M S MALIKAUR DHOBGAMA PUSA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63305,"U M S BIND BOCHAHA,BECHAHA,MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63306,"U M S MANIYARPUR,MAHMADIPUR,MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63307,"UTKRAMIT M S DARWA, PATORI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63308,"U M S PURUSHOTTAMPUR INDRAWAR MORWA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63309,"U.M.S. RANIPARTI SHIVAJINAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63310,"UTKRAMIT M S KHORI LAGUNIA SURYAKANTA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63311,"UTKRAMIT M S SIMRI (KANYA) VIDYAPATI NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63312,"UTKRAMIT M S MALPUR DALSINGSARAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63313,"UTKRAMIT M S ANGARGHAT ANGAR UJIYARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63314,"UTKRAMIT M S KORBANDHA PATELI WEST UJIYARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63315,"U M S SRIPUR MAZARHIYA DHIWAHI SHIVAJINAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63316,"UTKRAMIT M S DESARI KARAKH VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63317,"UTKRAMIT M S PATELIA VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63319,"UTKRAMIT M S SRIPUR BHATAURA SHIVAJI NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63321,"UPGRADED H S MUSTAFAPUR VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63322,"NAV UTTKARMIT M S ISHWARTOLA MAHSHI VIHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63323,"UTKRAMIT MADHYAMIK SCHOOL, PHULHARA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63324,"UTKRAMIT M S MEYARI, SARAI RANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63325,"UTKRAMIT M S MUSAPUR, SARAI RANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63326,"UTKRAMIT M S SHERPUR, VIDHYAPATI NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63327,"UTKRAMIT MADHYAMIK SCHOOL GUNAI BASAHI, MORWA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63328,"RAJKIYA U M S BELSANDI TARA, VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63329,"UTKRAMIT MADHYAMIK SCHOOL KHAMHAR, VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63330,"RAJKIYA UTKRAMIT M S MANARAY TOLA, VIBHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63331,"RAJKIYA UTKRAMIT M S KAMRAU, DALSINGSARAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63332,"UTKRAMIT MADHYAMIK SCHOOL GOVINDPUR, ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63333,"UTKRAMIT MADHYAMIK SCHOOL MAHULI, ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63334,"MABBDU UCHCHA M SCH PACHGAMA, ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63335,"UTKRAMIT M S SHAMBHUPATTI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63336,"UTKRAMIT MADHYAMIK SCHOOL PARHAT, SINGHIA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63337,"UTKRAMIT UCHCHA M SCHOOL BHATOTAR, ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63338,"UTKRAMIT MADHYAMIK SCHOOL WAZITPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63339,"UTKRAMIT M S JANDAHA, SHIVAJI NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63340,"UTKRAMIT M S HAJPURWA, WARISH NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63341,"UTKRAMIT M S DHARMPUR BANDE, MORWA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63342,"UTKRAMIT M S DHURLUKH, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63343,"UTKRAMIT MADHYAMIK SCHOOL MASINA, KHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63344,"UTKRAMIT M S NIRPUR BHARARIA, SINGHIA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63345,"UTKRAMIT MADHYAMIK SCHOOL DEVDHA, HASSANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63346,"UTKRAMIT M S RASALPUR, SARAI RANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63348,"UTKRAMIT M S DHOLIYAHI, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63349,"UTKRAMIT MADHYAMIK SCHOOL BATHNAHA, KAHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63350,"UTKRAMIT M S KALYANPUR, BIVHUTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63351,"UTKRAMIT MADHYAMIK SCHOOL HASANPUR, HASSANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63352,"UTKRAMIT MADHYAMIK SCHOOL PARORIA, UJIYARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63353,"UTKRAMIT MADHYAMIK SCHOOL BHANPUR, KHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63354,"UTKRAMIT MADHYAMIK SCHOOL PITTHADOBHI, ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63355,"RAJKIYA U M S AKHTIYARPUR, SARAI RANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63356,"UTKRAMIT M S NAOUWACHACK, SARAI RANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63357,"ADARSH RAJKIYA U M S KANCHA, VIDHYAPATI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63358,"UTKRAMIT M S SOTHAGAMA, VIDHYAPATI NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63359,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHHATNESHWAR WARISNAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63360,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAVTOL, WARISNAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63361,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MALIPUR, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63362,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MILKI RAMAULI, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63363,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KHAJURI, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63364,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RATWARA URDU, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63365,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELSANDI, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63366,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAMAPUR, KALYANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63367,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MOHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63368,"JAGDEO UTKRAMIT UCHH MADHYAMIK SCHOOL, ADHARPUR, TAJPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63369,"UTKRAMIT UCHH MADHYAMIK SCHOOL, FATEHPUR, TAJPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63370,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAJWA, TAJPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63371,"UTKRAMIT UCHH MADHYAMIK SCHOOL, UDAYPUR, TAJPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63372,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KOTHIYA,TAJPUR, SAMSATIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63373,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHAKNUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63374,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LAGUNIYA RAGHUKANTH, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63375,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAWADA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63376,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELAPACHRUKHI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63377,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MORDIWA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63378,"UTRKAMIT UCHH MADHYAMIK SCHOOL, GARUARA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63379,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HARPUR ALOUTH, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63380,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BASAUNI BHUSWARI, VIBHUTIUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63381,"UTKRAMIT UCHH MADHYAMIK SCHOOL, UJAN, BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63382,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELSANDI, BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63383,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SIHMA, BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63384,"UTKRAMIT UCHH MADHYAMIK SCHOOL, PUSHO, BITHAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63385,"UTKRAMIT UCHH MADHYAMIK SCHOOL, VISHANPUR, KHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63386,"UTKRAMIT UCHH MADHYAMIK SCHOOL, VIKRAMPATTI, KHANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63387,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NIKASPUR, UJIARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63388,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DAHIYAR, SHIVAJINAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63389,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BALLIPUR, SHIVAJINAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63390,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SAKARPURA, HASANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63391,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SHASHAN, HASANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63392,"UTKRAMIT UCHH MADHYAMIK SCHOOL, PARORIYA, HASANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63393,"UTKRAMIT UCHH MADHYAMIK SCHOOL, TETARPUR, MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63394,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAMAIYA BHADAIYA, MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63395,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KURSAHA, MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63396,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BASUA, SINGHIYA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63397,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KUNDAL, SINGHIYA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63398,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DHATTAHA, ROSRA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63399,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAHUA, ROSRA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63400,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KALWARA, ROSRA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63401,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAGHUVARPUR, DALSINGHSARAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63402,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DIHBASDHIYA, DALSINGHSARAI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63403,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LATABSEPURA, SARAIRANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63404,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MANIKA, SARAIRANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63405,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HARPURA BARHETA, SARAIRANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63406,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BARBATTA, SARAIRANJAN, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63407,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAGHUNATHPUR, MORBA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63408,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MARICHA, MORBA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63409,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LARUA, MORBA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63410,"UTKRAMIT UCHH MADHYAMIK SCHOOL, GOPALPUR, PUSA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63411,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, NAGARGAMA, DALSINGH SARAI, SAMSTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63412,"UTKARMIT UCHCH VIDYALAYA,SIMRI,SAMASTIPUR",SAMASTIPUR,KALYANPUR
63413,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,ASHINCHAK,SAMASTIPUR",SAMASTIPUR,KALYANPUR
63414,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,VISHANPUR,SAMASTIPUR",SAMASTIPUR,KALYANPUR
63415,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,MAHE,SAMASTIPUR",SAMASTIPUR,KALYANPUR
63501,"MAHANTH DUKHA DAS H/S KARPURI NAGAR SARSAUNA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63502,"HIGH SCHOOL MAHISARI BAHADURA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63503,"DASHARATH JANAK JANTA H/S KHALISPUR KISHNAPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63504,"S J S H/S ANANADGOLWA MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63505,"KANYA HIGH SCHOOL MOHIUDDIN NAGAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63506,"RAM AHLAD HIGH SCHOOL JHAKAHARA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63507,"S R J V M H/S KESHO NARAYAN PUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63508,"PARSHURAM HIGH SCHOOL,NANDANI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63509,"M P GIRL'S H/S MAWBAZAR VIDYAPATI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63510,"AUDHAOGIK HIGH SCHOOL,DIGHRA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63511,"PREMLAL LAXMI MAHTO, G. H.S. PANCHOPUR ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63512,"MAA SITA YASWANT HIGH SCHOOL NANDNI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63513,"R S K HIGH SCHOOL BIRNAMATULA JITWARPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63514,"GUNANAND JAHARI HIGH SCHOOL,PARWANA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63516,"CHULHAI RAM ADARSH H/S SOMNAHA SAMSASTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63517,"JANTA HIGH SCHOOL PATEL NAGAR CHITAURA BELA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63518,"MAHAVIR NARENDRA URMILA H/S HARPUR REWARI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63519,"BALAHI HIGH SCHOOL BALAHI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63520,"NAGINA JAGDEO GIRL'S H/S KALYANPUR BASTI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63521,"AMIRIT KRISHNDEO SHOBHELAL HS JAUNAPUR RAJPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63522,"ADARSH GIRL'S HIGH SCHOOL ROSERA, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63524,"SRI KUSHESHWAR HIGH SCHOOL CHARO, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63525,"HIGH SCHOOL SARANGPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63526,"S R J H/S , KHALISPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63527,"HIGH SCHOOL NATHUDWAR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63528,"MILLAT GIRL'S HIGH SCHOOL SAMSASTIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63529,"BACHCHA SAH HIGH SCHOOL SATANPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63530,"R R K HIGH SCHOOL LAKHANPATTI, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63531,GOPALJI H/S KESHONARAYANPUR SAMASTIPUR,SAMASTIPUR,KALYANPUR
63532,"VED VYAS NHOTNATH H/S BASAHI BHINDI SAMATIPUR, SAMASTIPUR",SAMASTIPUR,KALYANPUR
63533,T M ACADEMY WARI SAMASTIPUR,SAMASTIPUR,KALYANPUR
71001,S R P S GOVT H/S GARDANIBAGH PATNA,PATNA,MANER
71002,"SRI RAM GOVIND SINGH H/S PARSA, PATNA",PATNA,MANER
71003,"MILLAT URDU GIRLS HS PHULWARISHARIF, PATNA",PATNA,MANER
71004,ST M G H/S BORINGCANAL ROAD PATNA,PATNA,MANER
71005,"DAYANAND KANYA VIDYALAYA MITHAPUR, PATNA",PATNA,MANER
71006,N A H/S KANKAR BAGH PATNA,PATNA,MANER
71007,"LOKESHWARI MAHILA H/S KADAMKUAN, PATNA",PATNA,MANER
71008,R L S Y S S S SCHOOL PUNAICHAK PATNA,PATNA,MANER
71009,ARYA KANYA U M VIDYALAYA NAYATOLA PATNA,PATNA,MANER
71010,S D P RAY H/S SARISTABAD PATNA,PATNA,MANER
71011,GOVT GIRLS H/S CHIRAIYATAND PATNA,PATNA,MANER
71012,SIR G D P S S SCHOOL KADAMKUAN PATNA,PATNA,MANER
71013,"KAMLANEHRU GIRLS + 2 SCHOOL YARPUR, PATNA",PATNA,MANER
71014,RAJKIYAKRIT H/S CHIRAIYATAND PATNA,PATNA,MANER
71015,PATNA COLLEGIATE SCHOOL PATNA,PATNA,MANER
71016,T K GHOSH ACADEMY GOVT H/S PATNA,PATNA,MANER
71017,J D GIRLS H/S ADALATGANJ PATNA,PATNA,MANER
71018,RAM MOHUN ROY SEMINARY PATNA,PATNA,MANER
71019,M H S H/S RAJAPUR MAINPURA PATNA,PATNA,MANER
71020,"SANJAY GANDHI GIRLS H/S LOHIANAGAR KANKARBAGH, PATNA",PATNA,MANER
71021,GOVT GIRLS H/S GARDANIBAGH PATNA,PATNA,MANER
71022,DAYANAND VIDYALAYA MITHAPUR PATNA,PATNA,MANER
71023,B V S H/S SADAQUAT ASHRAM PATNA,PATNA,MANER
71025,HIGH SCHOOL SHORAMPUR PATNA,PATNA,MANER
71026,"GOVT BOYS S S SCHOOL RAJENDRANAGAR, PATNA",PATNA,MANER
71027,GOVT BOYS S S SCHOOL SHASTRI NAGAR PATNA,PATNA,MANER
71028,M V BALIKA UCH VIDYALAY PATNA,PATNA,MANER
71029,S S HIGH SCHOOL KADAMKUAN PATNA,PATNA,MANER
71030,GOVT GIRLS H/S BORING ROAD PATNA,PATNA,MANER
71031,"PATNA MUSLIM HIGH SCHOOL +2 OPPOSITE SCIENCE COLLEGE, ASHOK RAJ PATH, PATNA-6, PATNA",PATNA,MANER
71032,BANKIPUR GOVT GIRLS H/S PATNA,PATNA,MANER
71033,M V K B H/S KADAMKUAN LALJITOLA PATNA,PATNA,MANER
71034,K B S H/S SHERULLAHPUR SHEKHPURA PATNA,PATNA,MANER
71035,DWARIKA HIGH SCHOOL MANDIRI PATNA,PATNA,MANER
71036,GOVT GIRLS S.S.SCHOOL RAJENDRA NAGAR PATNA,PATNA,MANER
71037,MODERN H/S DARIYAPUR PATNA,PATNA,MANER
71038,D P C S S MILLER INTER SCHOOL PATNA,PATNA,MANER
71039,ST JOSEPHS CONVENT H/S PATNA,PATNA,MANER
71040,P N ANGLO SANSKRIT S S SCHOOL NAYATOLA PATNA,PATNA,MANER
71041,"RABINDRA BALIKA VIDYALAYA RAJENDRA NAGAR, PATNA",PATNA,MANER
71042,GOVT BLIND H/S KADAMKUAN PATNA,PATNA,MANER
71043,ST XAVIER'S HIGH SCHOOL PATNA,PATNA,MANER
71044,"I P S G BALIKA GYANPITH MAKHDUMPUR DIGHA, PATNA",PATNA,MANER
71045,HIGH SCHOOL PHULWARISHARIF PATNA,PATNA,MANER
71046,AYUB URDU GIRLS H/S LALBAGH PATNA,PATNA,MANER
